strategy_name,trade_date,portfolio_value,daily_return
top10_momentum_daily,2018-06-20,1.933358,0.004656
top10_momentum_daily,2018-06-21,1.902336,-0.016046
top10_momentum_daily,2018-06-22,1.885579,-0.008809
top10_momentum_daily,2018-06-25,1.839925,-0.024212
top10_momentum_daily,2018-06-26,1.848238,0.004518
top10_momentum_daily,2018-06-27,1.817176,-0.016806
top10_momentum_daily,2018-06-28,1.841661,0.013474
top10_momentum_daily,2018-06-29,1.846304,0.002521
top10_momentum_daily,2018-07-02,1.862427,0.008733
top10_momentum_daily,2018-07-03,1.839716,-0.012195
top10_momentum_daily,2018-07-05,1.865710,0.014129
top10_momentum_daily,2018-07-06,1.883541,0.009557
top10_momentum_daily,2018-07-09,1.900741,0.009132
top10_momentum_daily,2018-07-10,1.913138,0.006522
top10_momentum_daily,2018-07-11,1.901223,-0.006228
top10_momentum_daily,2018-07-12,1.944770,0.022904
top10_momentum_daily,2018-07-13,1.939913,-0.002497
top10_momentum_daily,2018-07-16,1.931491,-0.004341
top10_momentum_daily,2018-07-17,1.946296,0.007665
top10_momentum_daily,2018-07-18,1.952616,0.003247
top10_momentum_daily,2018-07-19,1.946085,-0.003345
top10_momentum_daily,2018-07-20,1.948566,0.001275
top10_momentum_daily,2018-07-23,1.953582,0.002574
top10_momentum_daily,2018-07-24,1.951074,-0.001284
top10_momentum_daily,2018-07-25,1.976243,0.012900
top10_momentum_daily,2018-07-26,1.963910,-0.006241
top10_momentum_daily,2018-07-27,1.920617,-0.022044
top10_momentum_daily,2018-07-30,1.880331,-0.020976
top10_momentum_daily,2018-07-31,1.887926,0.004039
top10_momentum_daily,2018-08-01,1.901733,0.007313
top10_momentum_daily,2018-08-02,1.930126,0.014930
top10_momentum_daily,2018-08-03,1.936739,0.003426
top10_momentum_daily,2018-08-06,1.947771,0.005696
top10_momentum_daily,2018-08-07,1.957150,0.004815
top10_momentum_daily,2018-08-08,1.965634,0.004335
top10_momentum_daily,2018-08-09,1.963714,-0.000977
top10_momentum_daily,2018-08-10,1.945816,-0.009114
top10_momentum_daily,2018-08-13,1.945377,-0.000226
top10_momentum_daily,2018-08-14,1.959299,0.007157
top10_momentum_daily,2018-08-15,1.940160,-0.009769
top10_momentum_daily,2018-08-16,1.943512,0.001728
top10_momentum_daily,2018-08-17,1.933414,-0.005196
top10_momentum_daily,2018-08-20,1.943365,0.005147
top10_momentum_daily,2018-08-21,1.955348,0.006166
top10_momentum_daily,2018-08-22,1.971487,0.008254
top10_momentum_daily,2018-08-23,1.979914,0.004274
top10_momentum_daily,2018-08-24,2.017510,0.018989
top10_momentum_daily,2018-08-27,2.039775,0.011036
top10_momentum_daily,2018-08-28,2.041672,0.000930
top10_momentum_daily,2018-08-29,2.065842,0.011838
top10_momentum_daily,2018-08-30,2.052792,-0.006317
top10_momentum_daily,2018-08-31,2.064528,0.005717
top10_momentum_daily,2018-09-04,2.089310,0.012003
top10_momentum_daily,2018-09-05,2.055418,-0.016221
top10_momentum_daily,2018-09-06,2.046614,-0.004284
top10_momentum_daily,2018-09-07,2.034157,-0.006087
top10_momentum_daily,2018-09-10,2.064702,0.015016
top10_momentum_daily,2018-09-11,2.080450,0.007627
top10_momentum_daily,2018-09-12,2.096132,0.007538
top10_momentum_daily,2018-09-13,2.098792,0.001269
top10_momentum_daily,2018-09-14,2.117192,0.008767
top10_momentum_daily,2018-09-17,2.089640,-0.013014
top10_momentum_daily,2018-09-18,2.107953,0.008764
top10_momentum_daily,2018-09-19,2.085052,-0.010864
top10_momentum_daily,2018-09-20,2.103984,0.009080
top10_momentum_daily,2018-09-21,2.099833,-0.001973
top10_momentum_daily,2018-09-24,2.120338,0.009765
top10_momentum_daily,2018-09-25,2.132388,0.005683
top10_momentum_daily,2018-09-26,2.123080,-0.004365
top10_momentum_daily,2018-09-27,2.141146,0.008509
top10_momentum_daily,2018-09-28,2.140824,-0.000150
top10_momentum_daily,2018-10-01,2.161696,0.009749
top10_momentum_daily,2018-10-02,2.129216,-0.015025
top10_momentum_daily,2018-10-03,2.127621,-0.000749
top10_momentum_daily,2018-10-04,2.078898,-0.022900
top10_momentum_daily,2018-10-05,2.057988,-0.010058
top10_momentum_daily,2018-10-08,2.027672,-0.014731
top10_momentum_daily,2018-10-09,2.038098,0.005142
top10_momentum_daily,2018-10-10,1.915921,-0.059947
top10_momentum_daily,2018-10-11,1.908427,-0.003911
top10_momentum_daily,2018-10-12,1.973399,0.034045
top10_momentum_daily,2018-10-15,1.938007,-0.017935
top10_momentum_daily,2018-10-16,2.018008,0.041280
top10_momentum_daily,2018-10-17,2.001456,-0.008202
top10_momentum_daily,2018-10-18,1.959452,-0.020987
top10_momentum_daily,2018-10-19,1.927013,-0.016555
top10_momentum_daily,2018-10-22,1.953334,0.013659
top10_momentum_daily,2018-10-23,1.938926,-0.007376
top10_momentum_daily,2018-10-24,1.855141,-0.043212
top10_momentum_daily,2018-10-25,1.893642,0.020754
top10_momentum_daily,2018-10-26,1.824089,-0.036729
top10_momentum_daily,2018-10-29,1.784871,-0.021500
top10_momentum_daily,2018-10-30,1.818603,0.018899
top10_momentum_daily,2018-10-31,1.866246,0.026197
top10_momentum_daily,2018-11-01,1.911440,0.024217
top10_momentum_daily,2018-11-02,1.886737,-0.012924
top10_momentum_daily,2018-11-05,1.889450,0.001438
top10_momentum_daily,2018-11-06,1.900345,0.005766
top10_momentum_daily,2018-11-07,1.979639,0.041726
top10_momentum_daily,2018-11-08,1.969437,-0.005153
top10_momentum_daily,2018-11-09,1.930246,-0.019900
top10_momentum_daily,2018-11-12,1.862769,-0.034958
top10_momentum_daily,2018-11-13,1.868833,0.003255
top10_momentum_daily,2018-11-14,1.861385,-0.003985
top10_momentum_daily,2018-11-15,1.892439,0.016684
top10_momentum_daily,2018-11-16,1.884864,-0.004003
top10_momentum_daily,2018-11-19,1.802886,-0.043493
top10_momentum_daily,2018-11-20,1.769501,-0.018518
top10_momentum_daily,2018-11-21,1.778248,0.004943
top10_momentum_daily,2018-11-23,1.773238,-0.002818
top10_momentum_daily,2018-11-26,1.823065,0.028100
top10_momentum_daily,2018-11-27,1.842896,0.010878
top10_momentum_daily,2018-11-28,1.923538,0.043758
top10_momentum_daily,2018-11-29,1.915508,-0.004175
top10_momentum_daily,2018-11-30,1.934520,0.009925
top10_momentum_daily,2018-12-03,1.998321,0.032980
top10_momentum_daily,2018-12-04,1.910105,-0.044145
top10_momentum_daily,2018-12-06,1.924844,0.007716
top10_momentum_daily,2018-12-07,1.849592,-0.039095
top10_momentum_daily,2018-12-10,1.875747,0.014141
top10_momentum_daily,2018-12-11,1.880586,0.002580
top10_momentum_daily,2018-12-12,1.903935,0.012415
top10_momentum_daily,2018-12-13,1.900991,-0.001546
top10_momentum_daily,2018-12-14,1.836723,-0.033808
top10_momentum_daily,2018-12-17,1.782646,-0.029442
top10_momentum_daily,2018-12-18,1.801280,0.010453
top10_momentum_daily,2018-12-19,1.767299,-0.018865
top10_momentum_daily,2018-12-20,1.739747,-0.015590
top10_momentum_daily,2018-12-21,1.685954,-0.030920
top10_momentum_daily,2018-12-24,1.645537,-0.023973
top10_momentum_daily,2018-12-26,1.748332,0.062469
top10_momentum_daily,2018-12-27,1.765002,0.009535
top10_momentum_daily,2018-12-28,1.766020,0.000577
top10_momentum_daily,2018-12-31,1.794544,0.016152
top10_momentum_daily,2019-01-02,1.785541,-0.005016
top10_momentum_daily,2019-01-03,1.716270,-0.038796
top10_momentum_daily,2019-01-04,1.797751,0.047476
top10_momentum_daily,2019-01-07,1.828927,0.017342
top10_momentum_daily,2019-01-08,1.848507,0.010706
top10_momentum_daily,2019-01-09,1.853919,0.002927
top10_momentum_daily,2019-01-10,1.845531,-0.004524
top10_momentum_daily,2019-01-11,1.850883,0.002900
top10_momentum_daily,2019-01-14,1.834202,-0.009012
top10_momentum_daily,2019-01-15,1.875261,0.022385
top10_momentum_daily,2019-01-16,1.866376,-0.004738
top10_momentum_daily,2019-01-17,1.883730,0.009298
top10_momentum_daily,2019-01-18,1.906528,0.012103
top10_momentum_daily,2019-01-22,1.875387,-0.016334
top10_momentum_daily,2019-01-23,1.876388,0.000534
top10_momentum_daily,2019-01-24,1.872483,-0.002081
top10_momentum_daily,2019-01-25,1.887547,0.008045
top10_momentum_daily,2019-01-28,1.845615,-0.022215
top10_momentum_daily,2019-01-29,1.835171,-0.005659
top10_momentum_daily,2019-01-30,1.905498,0.038322
top10_momentum_daily,2019-01-31,1.938665,0.017406
top10_momentum_daily,2019-02-01,1.950163,0.005931
top10_momentum_daily,2019-02-04,1.955999,0.002992
top10_momentum_daily,2019-02-05,1.956326,0.000167
top10_momentum_daily,2019-02-06,1.950994,-0.002725
top10_momentum_daily,2019-02-07,1.929112,-0.011216
top10_momentum_daily,2019-02-08,1.941671,0.006510
top10_momentum_daily,2019-02-11,1.945143,0.001788
top10_momentum_daily,2019-02-12,1.970914,0.013249
top10_momentum_daily,2019-02-13,1.968850,-0.001047
top10_momentum_daily,2019-02-14,1.964840,-0.002037
top10_momentum_daily,2019-02-15,1.980847,0.008147
top10_momentum_daily,2019-02-19,1.981167,0.000161
top10_momentum_daily,2019-02-20,1.980994,-0.000087
top10_momentum_daily,2019-02-21,1.981082,0.000044
top10_momentum_daily,2019-02-22,2.002437,0.010779
top10_momentum_daily,2019-02-25,2.002736,0.000150
top10_momentum_daily,2019-02-26,2.004237,0.000749
top10_momentum_daily,2019-02-27,1.990219,-0.006994
top10_momentum_daily,2019-02-28,1.988143,-0.001043
top10_momentum_daily,2019-03-01,2.004309,0.008131
top10_momentum_daily,2019-03-04,1.976232,-0.014008
top10_momentum_daily,2019-03-05,1.979673,0.001741
top10_momentum_daily,2019-03-06,1.959335,-0.010273
top10_momentum_daily,2019-03-07,1.945146,-0.007242
top10_momentum_daily,2019-03-08,1.937834,-0.003759
top10_momentum_daily,2019-03-11,1.975353,0.019361
top10_momentum_daily,2019-03-12,1.989089,0.006954
